client_id,emp_var_rate,cons_price_idx,cons_conf_idx,euribor_3m,num_of_emp,salary,job_id
5323,1.4,94.465,-41.8,4.959,5228.1,$165k,J5323
5324,1.4,94.465,-41.8,4.959,5228.1,$125k,J5324
5325,1.1,93.994,-36.4,4.855,5191,$95k,J5325
5326,1.1,93.994,-36.4,4.857,5191,$65k,J5326
5327,1.1,93.994,-36.4,4.864,5191,$75k,J5327
5328,1.1,93.994,-36.4,4.859,5191,$185k,J5328
5329,1.4,93.918,-42.7,4.96,5228.1,$45k,J5329
5330,1.1,93.994,-36.4,4.857,5191,$35k,J5330
5331,1.4,94.465,-41.8,4.866,5228.1,$105k,J5331
5332,1.4,93.918,-42.7,4.961,5228.1,$55k,J5332
5333,-1.8,92.893,-46.2,1.299,5099.1,$145k,J5333
5334,-1.8,92.893,-46.2,1.327,5099.1,$45k,J5334
5335,-1.8,92.843,-50,1.663,5099.1,$65k,J5335
5336,1.1,93.994,-36.4,4.857,5191,$85k,J5336
5337,-1.8,93.075,-47.1,1.483,5099.1,$65k,J5337
5338,1.4,94.465,-41.8,4.967,5228.1,$185k,J5338
5339,1.4,93.918,-42.7,4.962,5228.1,$85k,J5339
5340,1.1,93.994,-36.4,4.857,5191,$45k,J5340
5341,1.1,93.994,-36.4,4.857,5191,$85k,J5341
5342,1.4,93.918,-42.7,4.962,5228.1,$215k,J5342
5343,1.4,94.465,-41.8,4.961,5228.1,$75k,J5343
5344,1.4,93.444,-36.1,4.963,5228.1,$75k,J5344
5345,1.1,93.994,-36.4,4.86,5191,$245k,J5345
5346,-1.8,92.893,-46.2,1.354,5099.1,$245k,J5346
5347,-1.8,92.893,-46.2,1.313,5099.1,$55k,J5347
5348,1.4,94.465,-41.8,4.961,5228.1,$285k,J5348
5349,1.4,93.918,-42.7,4.962,5228.1,$165k,J5349
5350,1.4,93.918,-42.7,4.962,5228.1,$165k,J5350
5351,1.4,93.444,-36.1,4.966,5228.1,$165k,J5351
5352,1.4,93.918,-42.7,4.957,5228.1,$105k,J5352
5353,1.4,93.918,-42.7,4.961,5228.1,$95k,J5353
5354,-1.8,92.893,-46.2,1.291,5099.1,$285k,J5354
5355,-3.4,92.431,-26.9,0.73,5017.5,$215k,J5355
5356,1.4,94.465,-41.8,4.959,5228.1,$245k,J5356
5357,1.1,93.994,-36.4,4.859,5191,$185k,J5357
5358,1.4,93.918,-42.7,4.963,5228.1,$95k,J5358
5359,1.1,93.994,-36.4,4.857,5191,$245k,J5359
5360,1.1,93.994,-36.4,4.856,5191,$185k,J5360
5361,1.4,94.465,-41.8,4.958,5228.1,$245k,J5361
5362,1.1,93.994,-36.4,4.86,5191,$45k,J5362
5363,1.1,93.994,-36.4,4.856,5191,$105k,J5363
5364,1.4,93.918,-42.7,4.96,5228.1,$245k,J5364
5365,-0.1,93.2,-42,4.076,5195.8,$125k,J5365
5366,-1.8,93.075,-47.1,1.466,5099.1,$85k,J5366
5367,1.4,93.918,-42.7,4.968,5228.1,$55k,J5367
5368,-1.8,92.893,-46.2,1.281,5099.1,$75k,J5368
5369,-1.8,93.075,-47.1,1.405,5099.1,$185k,J5369
5370,-1.8,92.893,-46.2,1.344,5099.1,$285k,J5370
5371,1.1,93.994,-36.4,4.857,5191,$75k,J5371
5372,-1.8,92.893,-46.2,1.244,5099.1,$35k,J5372
5373,1.4,94.465,-41.8,4.865,5228.1,$85k,J5373
5374,1.4,93.918,-42.7,4.962,5228.1,$145k,J5374
5375,1.4,94.465,-41.8,4.961,5228.1,$95k,J5375
5376,1.1,93.994,-36.4,4.855,5191,$105k,J5376
5377,-3.4,92.431,-26.9,0.728,5017.5,$35k,J5377
5378,1.1,93.994,-36.4,4.858,5191,$145k,J5378
5379,-0.1,93.2,-42,4.021,5195.8,$185k,J5379
5380,-1.8,92.893,-46.2,1.264,5099.1,$145k,J5380
5381,-0.1,93.2,-42,4.12,5195.8,$85k,J5381
5382,-1.8,93.075,-47.1,1.372,5099.1,$165k,J5382
5383,1.4,93.444,-36.1,4.965,5228.1,$105k,J5383
5384,-3.4,92.649,-30.1,0.716,5017.5,$65k,J5384
5385,1.4,94.465,-41.8,4.959,5228.1,$125k,J5385
5386,1.4,93.444,-36.1,4.968,5228.1,$185k,J5386
5387,1.4,93.918,-42.7,4.962,5228.1,$55k,J5387
5388,1.1,93.994,-36.4,4.856,5191,$185k,J5388
5389,-2.9,92.201,-31.4,0.834,5076.2,$125k,J5389
5390,-0.1,93.2,-42,4.191,5195.8,$245k,J5390
5391,1.1,93.994,-36.4,4.856,5191,$35k,J5391
5392,-1.7,94.215,-40.3,0.782,4991.6,$285k,J5392
5393,-0.1,93.2,-42,4.12,5195.8,$165k,J5393
5394,1.1,93.994,-36.4,4.856,5191,$165k,J5394
5395,-3.4,92.649,-30.1,0.715,5017.5,$55k,J5395
5396,1.1,93.994,-36.4,4.857,5191,$245k,J5396
5397,-0.1,93.2,-42,4.245,5195.8,$35k,J5397
5398,1.4,93.918,-42.7,4.957,5228.1,$45k,J5398
5399,1.1,93.994,-36.4,4.855,5191,$165k,J5399
5400,1.4,93.444,-36.1,4.965,5228.1,$185k,J5400
5401,1.4,93.444,-36.1,4.963,5228.1,$125k,J5401
5402,1.1,93.994,-36.4,4.855,5191,$65k,J5402
5403,-1.8,92.893,-46.2,1.281,5099.1,$75k,J5403
5404,1.1,93.994,-36.4,4.856,5191,$75k,J5404
5405,-0.1,93.2,-42,4.076,5195.8,$75k,J5405
5406,-1.8,92.893,-46.2,1.313,5099.1,$35k,J5406
5407,-1.8,92.893,-46.2,1.334,5099.1,$185k,J5407
5408,1.4,94.465,-41.8,4.961,5228.1,$105k,J5408
5409,1.1,93.994,-36.4,4.857,5191,$35k,J5409
5410,-1.8,93.075,-47.1,1.405,5099.1,$245k,J5410
5411,1.4,93.444,-36.1,4.968,5228.1,$245k,J5411
5412,1.4,93.444,-36.1,4.97,5228.1,$75k,J5412
5413,1.4,94.465,-41.8,4.961,5228.1,$285k,J5413
5414,-1.8,93.075,-47.1,1.392,5099.1,$215k,J5414
5415,1.4,93.444,-36.1,4.963,5228.1,$35k,J5415
5416,-0.1,93.2,-42,4.076,5195.8,$55k,J5416
5417,-0.1,93.2,-42,4.191,5195.8,$75k,J5417
5418,-1.1,94.199,-37.5,0.876,4963.6,$125k,J5418
5419,1.4,93.444,-36.1,4.963,5228.1,$285k,J5419
5420,1.4,93.444,-36.1,4.963,5228.1,$165k,J5420
5421,1.4,93.918,-42.7,4.962,5228.1,$165k,J5421
5422,-1.8,92.843,-50,1.51,5099.1,$105k,J5422
5423,1.4,93.444,-36.1,4.965,5228.1,$95k,J5423
5424,1.1,93.994,-36.4,4.859,5191,$165k,J5424
5425,-1.8,93.075,-47.1,1.405,5099.1,$55k,J5425
5426,-1.8,92.893,-46.2,1.327,5099.1,$185k,J5426
5427,-0.2,92.756,-45.9,3.329,5176.3,$45k,J5427
5428,1.4,94.465,-41.8,4.962,5228.1,$95k,J5428
5429,1.1,93.994,-36.4,4.86,5191,$35k,J5429
5430,-3.4,92.379,-29.8,0.749,5017.5,$85k,J5430
5431,1.4,93.444,-36.1,4.963,5228.1,$45k,J5431
5432,1.4,93.444,-36.1,4.962,5228.1,$95k,J5432
5433,-1.8,92.893,-46.2,1.344,5099.1,$85k,J5433
5434,-1.1,94.199,-37.5,0.879,4963.6,$145k,J5434
5435,-0.1,93.2,-42,4.191,5195.8,$185k,J5435
5436,1.1,93.994,-36.4,4.856,5191,$85k,J5436
5437,-0.1,93.2,-42,4.076,5195.8,$45k,J5437
5438,1.1,93.994,-36.4,4.855,5191,$35k,J5438
5439,1.4,93.444,-36.1,4.965,5228.1,$35k,J5439
5440,1.1,93.994,-36.4,4.857,5191,$245k,J5440
5441,1.4,93.918,-42.7,4.968,5228.1,$55k,J5441
5442,1.4,93.918,-42.7,4.963,5228.1,$245k,J5442
5443,-1.8,92.893,-46.2,1.281,5099.1,$95k,J5443
5444,-1.8,92.893,-46.2,1.299,5099.1,$125k,J5444
5445,-2.9,92.963,-40.8,1.244,5076.2,$65k,J5445
5446,1.4,94.465,-41.8,4.961,5228.1,$35k,J5446
5447,1.4,93.444,-36.1,4.964,5228.1,$45k,J5447
5448,1.4,94.465,-41.8,4.959,5228.1,$215k,J5448
5449,1.1,93.994,-36.4,4.857,5191,$55k,J5449
5450,-1.8,93.075,-47.1,1.405,5099.1,$105k,J5450
5451,-0.1,93.2,-42,4.12,5195.8,$215k,J5451
5452,-1.7,94.215,-40.3,0.896,4991.6,$165k,J5452
5453,1.4,93.444,-36.1,4.964,5228.1,$55k,J5453
5454,1.1,93.994,-36.4,4.857,5191,$45k,J5454
5455,1.1,93.994,-36.4,4.856,5191,$35k,J5455
5456,1.4,93.444,-36.1,4.964,5228.1,$45k,J5456
5457,1.4,93.444,-36.1,4.964,5228.1,$245k,J5457
5458,1.4,93.918,-42.7,4.963,5228.1,$65k,J5458
5459,-0.1,93.2,-42,4.076,5195.8,$285k,J5459
5460,1.4,93.444,-36.1,4.964,5228.1,$45k,J5460
5461,1.1,93.994,-36.4,4.857,5191,$65k,J5461
5462,1.1,93.994,-36.4,4.857,5191,$95k,J5462
5463,-0.1,93.2,-42,4.191,5195.8,$55k,J5463
5464,1.1,93.994,-36.4,4.857,5191,$75k,J5464
5465,1.1,93.994,-36.4,4.859,5191,$185k,J5465
5466,1.4,93.918,-42.7,4.968,5228.1,$65k,J5466
5467,-0.1,93.2,-42,4.153,5195.8,$75k,J5467
5468,-1.1,94.199,-37.5,0.884,4963.6,$165k,J5468
5469,1.4,93.918,-42.7,4.961,5228.1,$65k,J5469
5470,1.4,93.444,-36.1,4.963,5228.1,$105k,J5470
5471,-0.1,93.2,-42,4.343,5195.8,$45k,J5471
5472,-1.7,94.215,-40.3,0.893,4991.6,$145k,J5472
5473,1.4,93.918,-42.7,4.96,5228.1,$85k,J5473
5474,1.4,94.465,-41.8,4.96,5228.1,$45k,J5474
5475,1.1,93.994,-36.4,4.856,5191,$125k,J5475
5476,-1.8,92.893,-46.2,1.334,5099.1,$35k,J5476
5477,-3.4,92.431,-26.9,0.731,5017.5,$45k,J5477
5478,-0.1,93.2,-42,4.021,5195.8,$75k,J5478
5479,1.4,93.918,-42.7,4.958,5228.1,$35k,J5479
5480,-1.8,92.893,-46.2,1.299,5099.1,$65k,J5480
5481,-1.8,93.075,-47.1,1.405,5099.1,$85k,J5481
5482,-1.8,92.893,-46.2,1.299,5099.1,$125k,J5482
5483,-2.9,92.201,-31.4,0.884,5076.2,$285k,J5483
5484,1.4,93.918,-42.7,4.961,5228.1,$35k,J5484
5485,-1.8,92.893,-46.2,1.327,5099.1,$85k,J5485
5486,-1.8,92.893,-46.2,1.25,5099.1,$105k,J5486
5487,-1.8,93.369,-34.8,0.635,5008.7,$145k,J5487
5488,-1.8,92.893,-46.2,1.344,5099.1,$85k,J5488
5489,-2.9,92.201,-31.4,0.861,5076.2,$185k,J5489
5490,1.4,94.465,-41.8,4.962,5228.1,$55k,J5490
5491,-0.1,93.2,-42,4.021,5195.8,$105k,J5491
5492,1.4,94.465,-41.8,4.959,5228.1,$85k,J5492
5493,-0.1,93.2,-42,4.153,5195.8,$215k,J5493
5494,1.4,93.918,-42.7,4.963,5228.1,$45k,J5494
5495,-1.8,92.893,-46.2,1.344,5099.1,$75k,J5495
5496,-0.1,93.2,-42,4.021,5195.8,$145k,J5496
5497,-1.8,93.075,-47.1,1.405,5099.1,$105k,J5497
5498,1.4,93.918,-42.7,4.96,5228.1,$285k,J5498
5499,-1.8,92.893,-46.2,1.25,5099.1,$75k,J5499
5500,1.4,94.465,-41.8,4.961,5228.1,$125k,J5500
5501,1.4,93.444,-36.1,4.965,5228.1,$125k,J5501
5502,1.4,94.465,-41.8,4.961,5228.1,$85k,J5502
5503,1.1,93.994,-36.4,4.857,5191,$35k,J5503
5504,1.1,93.994,-36.4,4.856,5191,$165k,J5504
5505,1.4,93.918,-42.7,4.96,5228.1,$125k,J5505
5506,1.1,93.994,-36.4,4.858,5191,$65k,J5506
5507,1.1,93.994,-36.4,4.857,5191,$125k,J5507
5508,1.1,93.994,-36.4,4.864,5191,$85k,J5508
5509,-2.9,92.201,-31.4,0.884,5076.2,$185k,J5509
5510,1.4,93.918,-42.7,4.962,5228.1,$95k,J5510
5511,1.1,93.994,-36.4,4.857,5191,$125k,J5511
5512,1.4,94.465,-41.8,4.967,5228.1,$185k,J5512
5513,-3,92.713,-33,0.7,5023.5,$245k,J5513
5514,-1.8,93.075,-47.1,1.405,5099.1,$125k,J5514
5515,-1.8,92.893,-46.2,1.334,5099.1,$55k,J5515
5516,1.4,94.465,-41.8,4.959,5228.1,$145k,J5516
5517,1.1,93.994,-36.4,4.857,5191,$35k,J5517
5518,-0.1,93.2,-42,4.021,5195.8,$245k,J5518
5519,1.1,93.994,-36.4,4.857,5191,$75k,J5519
5520,-3.4,92.649,-30.1,0.714,5017.5,$105k,J5520
5521,1.4,93.444,-36.1,4.965,5228.1,$65k,J5521
5522,-1.8,93.075,-47.1,1.365,5099.1,$55k,J5522
5523,1.1,93.994,-36.4,4.859,5191,$75k,J5523
5524,1.4,93.918,-42.7,4.962,5228.1,$85k,J5524
5525,-1.8,93.075,-47.1,1.453,5099.1,$45k,J5525
5526,1.4,93.444,-36.1,4.965,5228.1,$105k,J5526
5527,1.4,93.444,-36.1,4.97,5228.1,$215k,J5527
5528,-0.1,93.2,-42,4.153,5195.8,$55k,J5528
5529,1.1,93.994,-36.4,4.858,5191,$55k,J5529
5530,-1.8,92.893,-46.2,1.291,5099.1,$85k,J5530
5531,1.1,93.994,-36.4,4.857,5191,$215k,J5531
5532,1.1,93.994,-36.4,4.857,5191,$245k,J5532
5533,-1.8,92.893,-46.2,1.259,5099.1,$125k,J5533
5534,1.4,93.918,-42.7,4.963,5228.1,$75k,J5534
5535,1.4,94.465,-41.8,4.959,5228.1,$165k,J5535
5536,1.4,93.444,-36.1,4.963,5228.1,$85k,J5536
5537,1.1,93.994,-36.4,4.858,5191,$285k,J5537
5538,1.4,94.465,-41.8,4.961,5228.1,$65k,J5538
5539,1.4,94.465,-41.8,4.967,5228.1,$125k,J5539
5540,1.4,94.465,-41.8,4.866,5228.1,$85k,J5540
5541,1.4,93.918,-42.7,4.963,5228.1,$245k,J5541
5542,1.4,93.918,-42.7,4.962,5228.1,$35k,J5542
5543,-0.1,93.2,-42,4.153,5195.8,$65k,J5543
5544,1.4,93.918,-42.7,4.963,5228.1,$85k,J5544
5545,-1.7,94.215,-40.3,0.889,4991.6,$95k,J5545
5546,1.4,93.444,-36.1,4.966,5228.1,$285k,J5546
5547,1.4,93.444,-36.1,4.962,5228.1,$95k,J5547
5548,1.4,93.918,-42.7,4.963,5228.1,$45k,J5548
5549,1.4,94.465,-41.8,4.864,5228.1,$95k,J5549
5550,1.4,93.444,-36.1,4.964,5228.1,$55k,J5550
5551,1.4,93.918,-42.7,4.968,5228.1,$35k,J5551
5552,1.4,93.918,-42.7,4.96,5228.1,$185k,J5552
5553,-1.8,92.893,-46.2,1.299,5099.1,$285k,J5553
5554,-1.8,92.893,-46.2,1.313,5099.1,$145k,J5554
5555,-1.8,92.893,-46.2,1.354,5099.1,$95k,J5555
5556,1.4,93.918,-42.7,4.957,5228.1,$45k,J5556
5557,1.4,94.465,-41.8,4.865,5228.1,$35k,J5557
5558,1.4,93.918,-42.7,4.962,5228.1,$105k,J5558
5559,-0.1,93.2,-42,4.076,5195.8,$65k,J5559
5560,1.1,93.994,-36.4,4.864,5191,$185k,J5560
5561,-0.1,93.2,-42,4.12,5195.8,$105k,J5561
5562,1.4,93.918,-42.7,4.96,5228.1,$215k,J5562
5563,1.4,93.918,-42.7,4.963,5228.1,$35k,J5563
5564,-3,92.713,-33,0.717,5023.5,$35k,J5564
5565,1.4,93.444,-36.1,4.963,5228.1,$85k,J5565
5566,1.4,93.918,-42.7,4.962,5228.1,$285k,J5566
5567,1.1,93.994,-36.4,4.856,5191,$125k,J5567
5568,1.4,94.465,-41.8,4.864,5228.1,$55k,J5568
5569,-1.8,92.893,-46.2,1.334,5099.1,$285k,J5569
5570,1.4,94.465,-41.8,4.961,5228.1,$125k,J5570
5571,1.4,94.465,-41.8,4.961,5228.1,$75k,J5571
5572,-1.8,93.369,-34.8,0.649,5008.7,$245k,J5572
5573,1.1,93.994,-36.4,4.856,5191,$105k,J5573
5574,1.4,93.918,-42.7,4.959,5228.1,$105k,J5574
5575,1.4,94.465,-41.8,4.865,5228.1,$125k,J5575
5576,-1.8,92.893,-46.2,1.266,5099.1,$65k,J5576
5577,1.4,93.918,-42.7,4.961,5228.1,$145k,J5577
5578,-2.9,92.201,-31.4,0.873,5076.2,$165k,J5578
5579,-1.8,93.075,-47.1,1.405,5099.1,$185k,J5579
5580,1.4,93.918,-42.7,4.96,5228.1,$185k,J5580
5581,1.4,93.918,-42.7,4.963,5228.1,$285k,J5581
5582,1.4,93.918,-42.7,4.968,5228.1,$215k,J5582
5583,1.1,93.994,-36.4,4.856,5191,$185k,J5583
5584,-2.9,92.963,-40.8,1.26,5076.2,$215k,J5584
5585,-2.9,92.963,-40.8,1.262,5076.2,$215k,J5585
5586,-1.8,92.893,-46.2,1.266,5099.1,$145k,J5586
5587,-0.1,93.2,-42,4.12,5195.8,$215k,J5587
5588,-3.4,92.431,-26.9,0.742,5017.5,$45k,J5588
5589,-1.8,93.075,-47.1,1.445,5099.1,$75k,J5589
5590,-3.4,92.431,-26.9,0.739,5017.5,$215k,J5590
5591,1.4,93.918,-42.7,4.968,5228.1,$65k,J5591
5592,-1.8,92.893,-46.2,1.327,5099.1,$285k,J5592
5593,1.4,93.444,-36.1,4.964,5228.1,$285k,J5593
5594,1.1,93.994,-36.4,4.86,5191,$85k,J5594
5595,1.4,94.465,-41.8,4.962,5228.1,$55k,J5595
5596,1.4,93.918,-42.7,4.961,5228.1,$165k,J5596
5597,1.4,93.918,-42.7,4.963,5228.1,$145k,J5597
5598,1.1,93.994,-36.4,4.856,5191,$65k,J5598
5599,1.4,93.918,-42.7,4.963,5228.1,$45k,J5599
5600,-1.8,92.893,-46.2,1.266,5099.1,$145k,J5600
5601,-0.1,93.2,-42,4.153,5195.8,$35k,J5601
5602,1.4,93.918,-42.7,4.962,5228.1,$185k,J5602
5603,1.4,93.918,-42.7,4.958,5228.1,$95k,J5603
5604,-2.9,92.201,-31.4,0.879,5076.2,$65k,J5604
5605,-1.1,94.199,-37.5,0.878,4963.6,$55k,J5605
5606,-2.9,92.963,-40.8,1.26,5076.2,$185k,J5606
5607,1.4,94.465,-41.8,4.961,5228.1,$185k,J5607
5608,1.1,93.994,-36.4,4.859,5191,$35k,J5608
5609,-2.9,92.201,-31.4,0.873,5076.2,$65k,J5609
5610,1.1,93.994,-36.4,4.856,5191,$285k,J5610
5611,-1.8,93.876,-40,0.697,5008.7,$75k,J5611
5612,1.4,93.444,-36.1,4.966,5228.1,$85k,J5612
5613,1.4,94.465,-41.8,4.961,5228.1,$245k,J5613
5614,-2.9,92.963,-40.8,1.262,5076.2,$95k,J5614
5615,1.4,94.465,-41.8,4.866,5228.1,$65k,J5615
5616,1.1,93.994,-36.4,4.855,5191,$45k,J5616
5617,-1.8,92.843,-50,1.629,5099.1,$125k,J5617
5618,-1.8,92.893,-46.2,1.299,5099.1,$125k,J5618
5619,1.4,94.465,-41.8,4.967,5228.1,$45k,J5619
5620,1.4,94.465,-41.8,4.866,5228.1,$125k,J5620
5621,1.4,93.444,-36.1,4.964,5228.1,$95k,J5621
5622,1.4,93.444,-36.1,4.968,5228.1,$45k,J5622
5623,1.4,93.918,-42.7,4.962,5228.1,$85k,J5623
5624,1.4,93.918,-42.7,4.962,5228.1,$105k,J5624
5625,1.4,94.465,-41.8,4.864,5228.1,$245k,J5625
5626,-0.1,93.2,-42,4.076,5195.8,$75k,J5626
5627,1.1,93.994,-36.4,4.859,5191,$125k,J5627
5628,-1.8,92.893,-46.2,1.281,5099.1,$35k,J5628
5629,1.4,93.444,-36.1,4.965,5228.1,$85k,J5629
5630,-3.4,92.649,-30.1,0.716,5017.5,$95k,J5630
5631,1.4,93.918,-42.7,4.968,5228.1,$215k,J5631
5632,1.4,93.918,-42.7,4.962,5228.1,$75k,J5632
5633,-1.8,92.893,-46.2,1.27,5099.1,$45k,J5633
5634,-1.8,92.893,-46.2,1.27,5099.1,$105k,J5634
5635,-1.8,92.893,-46.2,1.299,5099.1,$285k,J5635
5636,1.1,93.994,-36.4,4.857,5191,$35k,J5636
5637,-0.1,93.2,-42,4.12,5195.8,$215k,J5637
5638,-0.1,93.2,-42,4.076,5195.8,$285k,J5638
5639,-1.8,92.893,-46.2,1.344,5099.1,$55k,J5639
5640,1.1,93.994,-36.4,4.857,5191,$65k,J5640
5641,1.4,93.918,-42.7,4.968,5228.1,$245k,J5641
5642,1.4,93.918,-42.7,4.96,5228.1,$95k,J5642
5643,1.1,93.994,-36.4,4.856,5191,$185k,J5643
5644,1.4,93.918,-42.7,4.962,5228.1,$95k,J5644
5645,-2.9,92.201,-31.4,0.851,5076.2,$285k,J5645
5646,-2.9,92.469,-33.6,0.944,5076.2,$85k,J5646
5647,1.4,94.465,-41.8,4.961,5228.1,$145k,J5647
5648,1.4,93.444,-36.1,4.963,5228.1,$65k,J5648
5649,-0.1,93.2,-42,3.853,5195.8,$75k,J5649
5650,1.4,94.465,-41.8,4.959,5228.1,$245k,J5650
5651,-3.4,92.431,-26.9,0.722,5017.5,$125k,J5651
5652,-1.8,92.893,-46.2,1.266,5099.1,$75k,J5652
5653,1.4,94.465,-41.8,4.865,5228.1,$35k,J5653
5654,1.1,93.994,-36.4,4.857,5191,$165k,J5654
5655,1.1,93.994,-36.4,4.857,5191,$105k,J5655
5656,1.4,93.444,-36.1,4.968,5228.1,$215k,J5656
5657,-1.8,92.893,-46.2,1.291,5099.1,$85k,J5657
5658,1.4,93.444,-36.1,4.963,5228.1,$125k,J5658
5659,-2.9,92.201,-31.4,0.884,5076.2,$145k,J5659
5660,-1.7,94.215,-40.3,0.87,4991.6,$55k,J5660
5661,-1.7,94.215,-40.3,0.79,4991.6,$75k,J5661
5662,1.1,93.994,-36.4,4.857,5191,$95k,J5662
5663,-0.1,93.2,-42,4.076,5195.8,$185k,J5663
5664,-1.8,92.893,-46.2,1.27,5099.1,$145k,J5664
5665,-0.1,93.2,-42,4.153,5195.8,$285k,J5665
5666,-0.1,93.798,-40.4,5.045,5195.8,$35k,J5666
5667,-0.1,93.2,-42,4.191,5195.8,$285k,J5667
5668,1.4,94.465,-41.8,4.864,5228.1,$85k,J5668
5669,1.4,93.918,-42.7,4.963,5228.1,$85k,J5669
5670,1.1,93.994,-36.4,4.857,5191,$35k,J5670
5671,-1.8,92.893,-46.2,1.327,5099.1,$245k,J5671
5672,1.4,93.918,-42.7,4.968,5228.1,$35k,J5672
5673,1.4,94.465,-41.8,4.967,5228.1,$105k,J5673
5674,1.1,93.994,-36.4,4.859,5191,$215k,J5674
5675,1.4,94.465,-41.8,4.961,5228.1,$35k,J5675
5676,-1.8,92.893,-46.2,1.281,5099.1,$55k,J5676
5677,1.1,93.994,-36.4,4.856,5191,$165k,J5677
5678,-1.8,93.075,-47.1,1.405,5099.1,$55k,J5678
5679,1.4,93.444,-36.1,4.963,5228.1,$95k,J5679
5680,-1.8,92.893,-46.2,1.281,5099.1,$215k,J5680
5681,1.4,93.918,-42.7,4.958,5228.1,$85k,J5681
5682,1.4,93.444,-36.1,4.964,5228.1,$245k,J5682
5683,1.4,94.465,-41.8,4.962,5228.1,$45k,J5683
5684,1.1,93.994,-36.4,4.857,5191,$95k,J5684
5685,-2.9,92.469,-33.6,0.914,5076.2,$105k,J5685
5686,1.4,93.444,-36.1,4.964,5228.1,$85k,J5686
5687,1.4,94.465,-41.8,4.947,5228.1,$45k,J5687
5688,-1.8,92.893,-46.2,1.299,5099.1,$95k,J5688
5689,-1.8,92.893,-46.2,1.327,5099.1,$75k,J5689
5690,1.4,93.918,-42.7,4.96,5228.1,$185k,J5690
5691,-1.8,93.075,-47.1,1.405,5099.1,$95k,J5691
5692,-1.8,92.893,-46.2,1.25,5099.1,$165k,J5692
5693,-0.1,93.2,-42,4.153,5195.8,$35k,J5693
5694,1.4,93.918,-42.7,4.963,5228.1,$95k,J5694
5695,-1.8,92.893,-46.2,1.327,5099.1,$185k,J5695
5696,-1.1,94.199,-37.5,0.879,4963.6,$85k,J5696
5697,1.4,93.918,-42.7,4.962,5228.1,$105k,J5697
5698,1.4,93.918,-42.7,4.961,5228.1,$75k,J5698
5699,1.1,93.994,-36.4,4.855,5191,$95k,J5699
5700,1.4,93.918,-42.7,4.963,5228.1,$245k,J5700
5701,1.1,93.994,-36.4,4.86,5191,$65k,J5701
5702,1.1,93.994,-36.4,4.856,5191,$245k,J5702
5703,1.4,93.918,-42.7,4.96,5228.1,$85k,J5703
5704,-1.8,92.893,-46.2,1.281,5099.1,$165k,J5704
5705,-1.8,93.075,-47.1,1.405,5099.1,$35k,J5705
5706,1.4,93.444,-36.1,4.964,5228.1,$95k,J5706
5707,-1.8,92.893,-46.2,1.334,5099.1,$285k,J5707
5708,-0.1,93.2,-42,4.021,5195.8,$95k,J5708
5709,1.1,93.994,-36.4,4.856,5191,$215k,J5709
5710,-1.8,92.893,-46.2,1.25,5099.1,$65k,J5710
5711,-1.8,93.876,-40,0.697,5008.7,$185k,J5711
5712,1.1,93.994,-36.4,4.856,5191,$145k,J5712
5713,-1.8,92.893,-46.2,1.27,5099.1,$55k,J5713
5714,1.4,93.444,-36.1,4.963,5228.1,$35k,J5714
5715,1.4,94.465,-41.8,4.959,5228.1,$105k,J5715
5716,1.1,93.994,-36.4,4.857,5191,$285k,J5716
5717,-0.1,93.2,-42,4.12,5195.8,$55k,J5717
5718,1.4,93.444,-36.1,4.97,5228.1,$65k,J5718
5719,-1.8,92.893,-46.2,1.244,5099.1,$185k,J5719
5720,1.1,93.994,-36.4,4.857,5191,$165k,J5720
5721,-0.1,93.2,-42,4.191,5195.8,$145k,J5721
5722,1.1,93.994,-36.4,4.858,5191,$75k,J5722
5723,1.1,93.994,-36.4,4.857,5191,$185k,J5723
5724,-3.4,92.649,-30.1,0.715,5017.5,$125k,J5724
5725,1.4,94.465,-41.8,4.959,5228.1,$215k,J5725
5726,1.1,93.994,-36.4,4.856,5191,$245k,J5726
5727,-1.8,93.075,-47.1,1.445,5099.1,$45k,J5727
5728,-1.7,94.215,-40.3,0.827,4991.6,$285k,J5728
5729,-3.4,92.649,-30.1,0.719,5017.5,$35k,J5729
5730,1.4,93.918,-42.7,4.962,5228.1,$35k,J5730
5731,-1.8,93.075,-47.1,1.405,5099.1,$285k,J5731
5732,1.4,93.918,-42.7,4.963,5228.1,$85k,J5732
5733,1.1,93.994,-36.4,4.86,5191,$285k,J5733
5734,-1.8,93.075,-47.1,1.483,5099.1,$75k,J5734
5735,-1.8,93.075,-47.1,1.415,5099.1,$75k,J5735
5736,-3.4,92.431,-26.9,0.735,5017.5,$145k,J5736
5737,1.4,93.918,-42.7,4.961,5228.1,$95k,J5737
5738,1.4,93.918,-42.7,4.961,5228.1,$245k,J5738
5739,1.4,93.918,-42.7,4.961,5228.1,$245k,J5739
5740,1.1,93.994,-36.4,4.857,5191,$75k,J5740
5741,1.1,93.994,-36.4,4.856,5191,$55k,J5741
5742,1.1,93.994,-36.4,4.857,5191,$75k,J5742
5743,-0.1,93.2,-42,4.076,5195.8,$105k,J5743
5744,1.1,93.994,-36.4,4.858,5191,$125k,J5744
5745,1.1,93.994,-36.4,4.857,5191,$215k,J5745
5746,-2.9,92.201,-31.4,0.881,5076.2,$45k,J5746
5747,1.4,93.918,-42.7,4.96,5228.1,$165k,J5747
