loan_id,client_id,credit_default,housing_loan,personal_loan,credit_score
1L225921,5921,no,yes,no,395
1L225922,5922,no,no,no,656
1L225923,5923,no,yes,no,577
1L225924,5924,no,no,no,828
1L225925,5925,unknown,no,no,745
1L225926,5926,no,yes,no,552
1L225927,5927,no,yes,no,315
1L225928,5928,unknown,no,no,792
1L225929,5929,unknown,no,no,741
1L225930,5930,no,yes,yes,494
1L225931,5931,no,yes,yes,425
1L225932,5932,unknown,no,no,579
1L225933,5933,no,no,no,355
1L225934,5934,no,yes,no,619
1L225935,5935,no,no,yes,684
1L225936,5936,no,yes,yes,717
1L225937,5937,no,yes,no,621
1L225938,5938,no,yes,no,811
1L225939,5939,unknown,yes,yes,485
1L225940,5940,unknown,no,no,629
1L225941,5941,no,yes,no,744
1L225942,5942,no,yes,yes,356
1L225943,5943,no,yes,yes,607
1L225944,5944,no,no,no,473
1L225945,5945,no,yes,no,581
1L225946,5946,no,no,no,781
1L225947,5947,no,yes,no,665
1L225948,5948,unknown,yes,no,619
1L225949,5949,no,no,yes,395
1L225950,5950,unknown,yes,no,729
1L225951,5951,no,yes,yes,619
1L225952,5952,unknown,yes,yes,681
1L225953,5953,unknown,no,no,487
1L225954,5954,no,yes,yes,554
1L225955,5955,no,no,yes,422
1L225956,5956,no,no,no,482
1L225957,5957,no,yes,no,635
1L225958,5958,unknown,yes,no,710
1L225959,5959,no,no,no,596
1L225960,5960,no,yes,no,483
1L225961,5961,unknown,no,no,687
1L225962,5962,no,no,no,613
1L225963,5963,no,yes,no,637
1L225964,5964,no,yes,no,749
1L225965,5965,no,yes,yes,650
1L225966,5966,no,no,yes,725
1L225967,5967,no,yes,yes,375
1L225968,5968,no,no,no,557
1L225969,5969,no,yes,no,683
1L225970,5970,unknown,yes,no,449
1L225971,5971,no,yes,no,326
1L225972,5972,no,yes,no,555
1L225973,5973,unknown,yes,no,695
1L225974,5974,no,no,no,434
1L225975,5975,no,no,no,698
1L225976,5976,no,no,no,759
1L225977,5977,no,yes,no,784
1L225978,5978,unknown,yes,yes,472
1L225979,5979,no,no,no,731
1L225980,5980,no,no,no,747
1L225981,5981,unknown,no,no,708
1L225982,5982,no,yes,no,318
1L225983,5983,no,no,no,720
1L225984,5984,no,no,yes,751
1L225985,5985,unknown,no,yes,766
1L225986,5986,no,yes,no,657
1L225987,5987,unknown,no,no,403
1L225988,5988,no,yes,no,812
1L225989,5989,no,yes,no,444
1L225990,5990,unknown,yes,no,677
1L225991,5991,no,yes,no,526
1L225992,5992,no,yes,no,834
1L225993,5993,no,no,no,735
1L225994,5994,unknown,yes,yes,505
1L225995,5995,no,no,no,809
1L225996,5996,no,no,no,483
1L225997,5997,no,yes,no,414
1L225998,5998,no,yes,no,646
1L225999,5999,no,no,yes,617
1L226000,6000,no,no,no,370
1L226001,6001,no,no,no,490
1L226002,6002,unknown,no,no,461
1L226003,6003,no,yes,no,698
1L226004,6004,no,no,no,453
1L226005,6005,no,yes,no,815
1L226006,6006,unknown,no,no,535
1L226007,6007,unknown,yes,no,581
1L226008,6008,no,yes,no,825
1L226009,6009,no,yes,yes,662
1L226010,6010,unknown,no,no,531
1L226011,6011,no,yes,no,745
1L226012,6012,no,yes,no,718
1L226013,6013,no,no,no,513
1L226014,6014,no,no,no,465
1L226015,6015,no,no,no,559
1L226016,6016,no,no,yes,792
1L226017,6017,no,no,no,637
1L226018,6018,no,yes,no,619
1L226019,6019,no,no,no,323
1L226020,6020,no,no,no,651
1L226021,6021,no,yes,yes,305
1L226022,6022,no,yes,no,753
1L226023,6023,unknown,no,no,712
1L226024,6024,no,yes,no,639
1L226025,6025,no,no,no,521
1L226026,6026,no,yes,no,656
1L226027,6027,no,no,yes,337
1L226028,6028,no,no,no,460
1L226029,6029,no,yes,no,488
1L226030,6030,no,yes,no,339
1L226031,6031,no,yes,no,749
1L226032,6032,no,no,no,562
1L226033,6033,no,yes,no,501
1L226034,6034,unknown,no,yes,462
1L226035,6035,no,yes,no,465
1L226036,6036,no,yes,no,764
1L226037,6037,unknown,no,no,334
1L226038,6038,unknown,yes,no,517
1L226039,6039,no,no,no,630
1L226040,6040,no,yes,no,748
1L226041,6041,no,yes,no,492
1L226042,6042,no,no,no,683
1L226043,6043,no,yes,no,316
1L226044,6044,no,yes,no,693
1L226045,6045,no,no,no,789
1L226046,6046,no,no,no,676
1L226047,6047,no,yes,no,761
1L226048,6048,unknown,no,no,568
1L226049,6049,no,yes,yes,449
1L226050,6050,no,yes,yes,420
1L226051,6051,no,no,no,471
1L226052,6052,no,yes,no,819
1L226053,6053,unknown,no,no,402
1L226054,6054,no,yes,no,597
1L226055,6055,unknown,no,yes,367
1L226056,6056,no,yes,no,791
1L226057,6057,no,yes,no,526
1L226058,6058,unknown,no,no,654
1L226059,6059,no,no,no,706
1L226060,6060,no,yes,no,741
1L226061,6061,no,no,no,780
1L226062,6062,no,yes,no,816
1L226063,6063,no,yes,no,438
1L226064,6064,no,yes,no,392
1L226065,6065,no,yes,no,699
1L226066,6066,no,yes,no,644
1L226067,6067,no,yes,no,427
1L226068,6068,no,yes,yes,326
1L226069,6069,no,yes,no,827
1L226070,6070,no,yes,no,394
1L226071,6071,no,no,no,606
1L226072,6072,no,yes,no,563
1L226073,6073,no,yes,yes,459
1L226074,6074,no,yes,no,681
1L226075,6075,no,no,no,787
1L226076,6076,no,no,no,760
1L226077,6077,no,no,no,440
1L226078,6078,no,yes,no,359
1L226079,6079,no,no,no,418
1L226080,6080,no,no,no,351
1L226081,6081,no,no,no,839
1L226082,6082,unknown,yes,no,347
1L226083,6083,no,yes,no,429
1L226084,6084,unknown,unknown,unknown,782
1L226085,6085,no,yes,yes,354
1L226086,6086,no,yes,no,494
1L226087,6087,no,no,no,563
1L226088,6088,no,yes,yes,431
1L226089,6089,no,no,no,752
1L226090,6090,no,no,no,651
1L226091,6091,no,yes,yes,647
1L226092,6092,no,no,no,361
1L226093,6093,no,yes,no,410
1L226094,6094,no,no,no,739
1L226095,6095,no,yes,no,596
1L226096,6096,no,yes,no,521
1L226097,6097,no,yes,no,648
1L226098,6098,no,yes,no,689
1L226099,6099,unknown,no,no,847
1L226100,6100,no,no,no,406
1L226101,6101,no,yes,no,768
1L226102,6102,no,yes,no,471
1L226103,6103,unknown,no,no,568
1L226104,6104,unknown,no,no,502
1L226105,6105,no,yes,no,823
1L226106,6106,no,yes,no,375
1L226107,6107,no,yes,no,591
1L226108,6108,no,no,no,505
1L226109,6109,unknown,no,no,601
1L226110,6110,no,yes,no,809
1L226111,6111,unknown,yes,yes,771
1L226112,6112,no,yes,yes,683
1L226113,6113,no,yes,no,359
1L226114,6114,no,no,no,775
1L226115,6115,unknown,no,no,408
1L226116,6116,no,no,no,515
1L226117,6117,no,no,no,415
1L226118,6118,no,yes,no,406
1L226119,6119,no,no,yes,483
1L226120,6120,no,no,yes,562
1L226121,6121,no,yes,yes,566
1L226122,6122,unknown,yes,no,670
1L226123,6123,no,no,no,534
1L226124,6124,no,unknown,unknown,477
1L226125,6125,no,yes,no,486
1L226126,6126,no,no,no,363
1L226127,6127,no,yes,no,739
1L226128,6128,no,yes,no,431
1L226129,6129,no,no,yes,728
1L226130,6130,no,no,no,324
1L226131,6131,no,no,no,543
1L226132,6132,no,no,no,551
1L226133,6133,no,no,no,385
1L226134,6134,no,no,no,510
1L226135,6135,no,no,yes,398
1L226136,6136,no,yes,no,467
1L226137,6137,no,no,no,632
1L226138,6138,no,no,no,431
1L226139,6139,no,no,no,414
1L226140,6140,unknown,yes,no,641
1L226141,6141,no,yes,no,846
1L226142,6142,no,no,no,500
1L226143,6143,unknown,no,no,597
1L226144,6144,no,yes,no,748
1L226145,6145,no,yes,no,515
1L226146,6146,no,no,no,509
1L226147,6147,no,no,yes,665
1L226148,6148,no,no,no,306
1L226149,6149,no,no,no,767
1L226150,6150,no,no,no,789
1L226151,6151,no,yes,yes,629
1L226152,6152,no,yes,no,652
1L226153,6153,no,no,no,571
1L226154,6154,no,no,no,593
1L226155,6155,no,no,no,705
1L226156,6156,no,no,yes,441
1L226157,6157,no,no,no,568
1L226158,6158,no,no,yes,621
1L226159,6159,no,no,no,503
1L226160,6160,no,yes,no,563
1L226161,6161,no,yes,no,551
1L226162,6162,unknown,no,no,361
1L226163,6163,no,yes,yes,701
1L226164,6164,no,yes,no,790
1L226165,6165,no,yes,no,780
1L226166,6166,unknown,yes,no,432
1L226167,6167,no,no,no,612
1L226168,6168,no,no,no,324
1L226169,6169,no,yes,no,697
1L226170,6170,no,yes,no,307
1L226171,6171,no,yes,no,545
1L226172,6172,no,no,no,518
1L226173,6173,no,no,no,380
1L226174,6174,no,yes,no,338
1L226175,6175,unknown,no,no,580
1L226176,6176,no,yes,no,725
1L226177,6177,no,no,no,314
1L226178,6178,unknown,yes,no,778
1L226179,6179,no,yes,no,682
1L226180,6180,no,yes,no,578
1L226181,6181,no,no,no,336
1L226182,6182,no,yes,no,712
1L226183,6183,no,yes,no,522
1L226184,6184,no,yes,no,583
1L226185,6185,unknown,yes,no,471
1L226186,6186,no,yes,no,576
1L226187,6187,no,yes,no,570
1L226188,6188,unknown,yes,no,718
1L226189,6189,no,yes,no,305
1L226190,6190,no,no,no,446
1L226191,6191,no,yes,no,527
1L226192,6192,no,no,no,771
1L226193,6193,unknown,yes,no,688
1L226194,6194,no,no,no,451
1L226195,6195,no,no,no,804
1L226196,6196,no,yes,no,679
1L226197,6197,unknown,no,yes,483
1L226198,6198,no,yes,no,644
1L226199,6199,no,no,yes,768
1L226200,6200,unknown,no,no,496
1L226201,6201,no,no,no,567
1L226202,6202,no,yes,no,665
1L226203,6203,no,yes,no,488
1L226204,6204,no,no,no,352
1L226205,6205,no,no,no,834
1L226206,6206,no,yes,no,482
1L226207,6207,no,yes,no,413
1L226208,6208,no,yes,yes,848
1L226209,6209,no,no,no,779
1L226210,6210,no,yes,yes,308
1L226211,6211,no,yes,no,671
1L226212,6212,no,yes,yes,729
1L226213,6213,unknown,no,no,746
1L226214,6214,no,no,no,303
1L226215,6215,no,yes,yes,737
1L226216,6216,unknown,yes,no,844
1L226217,6217,no,yes,no,785
1L226218,6218,no,yes,no,686
1L226219,6219,unknown,yes,no,840
1L226220,6220,unknown,no,yes,695
1L226221,6221,no,yes,no,367
1L226222,6222,no,yes,no,706
1L226223,6223,no,yes,no,384
1L226224,6224,unknown,no,no,518
1L226225,6225,no,no,no,814
1L226226,6226,no,yes,no,644
1L226227,6227,no,yes,no,713
1L226228,6228,no,yes,no,474
1L226229,6229,no,no,no,510
1L226230,6230,unknown,yes,yes,681
1L226231,6231,no,yes,no,803
1L226232,6232,no,yes,no,747
1L226233,6233,no,yes,no,545
1L226234,6234,no,yes,no,686
1L226235,6235,no,yes,no,780
1L226236,6236,no,no,no,731
1L226237,6237,no,yes,no,373
1L226238,6238,unknown,yes,no,320
1L226239,6239,no,yes,no,503
1L226240,6240,unknown,yes,no,660
1L226241,6241,no,yes,no,419
1L226242,6242,no,no,yes,378
1L226243,6243,unknown,no,no,435
1L226244,6244,no,yes,no,519
1L226245,6245,no,no,no,554
1L226246,6246,no,no,no,807
1L226247,6247,no,no,no,516
1L226248,6248,no,yes,no,650
1L226249,6249,unknown,unknown,unknown,634
1L226250,6250,no,yes,no,491
1L226251,6251,no,yes,no,423
1L226252,6252,no,no,no,706
1L226253,6253,no,no,no,696
1L226254,6254,no,no,no,345
1L226255,6255,no,yes,no,511
1L226256,6256,unknown,no,no,390
1L226257,6257,no,yes,yes,636
1L226258,6258,no,no,no,413
1L226259,6259,no,yes,yes,679
1L226260,6260,no,yes,no,661
1L226261,6261,no,no,yes,472
1L226262,6262,no,no,no,592
1L226263,6263,no,no,no,398
1L226264,6264,no,yes,no,390
1L226265,6265,no,no,no,807
1L226266,6266,unknown,yes,no,432
1L226267,6267,no,no,no,569
1L226268,6268,no,no,no,580
1L226269,6269,no,yes,no,797
1L226270,6270,unknown,no,yes,792
1L226271,6271,unknown,no,yes,352
1L226272,6272,no,yes,yes,663
1L226273,6273,no,no,no,611
1L226274,6274,no,yes,no,361
1L226275,6275,no,yes,no,399
1L226276,6276,no,yes,no,458
1L226277,6277,no,no,no,719
1L226278,6278,no,no,no,845
1L226279,6279,unknown,yes,no,676
1L226280,6280,no,yes,yes,342
1L226281,6281,no,yes,no,683
1L226282,6282,no,yes,no,714
1L226283,6283,no,no,no,800
1L226284,6284,no,yes,yes,582
1L226285,6285,no,yes,no,765
1L226286,6286,no,no,yes,433
1L226287,6287,no,yes,no,406
1L226288,6288,no,yes,no,781
1L226289,6289,no,no,no,622
1L226290,6290,unknown,yes,no,723
1L226291,6291,no,no,no,347
1L226292,6292,no,no,no,513
1L226293,6293,no,yes,no,470
1L226294,6294,no,yes,no,403
1L226295,6295,no,yes,no,634
1L226296,6296,no,no,no,375
1L226297,6297,no,yes,no,340
1L226298,6298,no,yes,no,303
1L226299,6299,no,no,no,317
1L226300,6300,no,no,no,545
1L226301,6301,no,yes,yes,783
1L226302,6302,unknown,unknown,unknown,733
1L226303,6303,no,yes,yes,822
1L226304,6304,no,no,no,440
1L226305,6305,unknown,yes,no,574
1L226306,6306,no,no,yes,723
1L226307,6307,no,yes,no,337
1L226308,6308,no,no,no,711
1L226309,6309,no,no,no,805
1L226310,6310,unknown,yes,no,692
1L226311,6311,no,yes,no,786
1L226312,6312,no,no,no,813
1L226313,6313,no,no,no,693
1L226314,6314,no,no,no,436
1L226315,6315,no,no,yes,638
1L226316,6316,no,no,no,728
1L226317,6317,no,yes,no,535
1L226318,6318,no,no,no,488
1L226319,6319,no,no,no,523
1L226320,6320,no,no,no,520
1L226321,6321,no,yes,no,317
1L226322,6322,no,no,no,747
1L226323,6323,no,yes,no,794
1L226324,6324,no,yes,no,345
1L226325,6325,no,yes,yes,417
1L226326,6326,no,no,no,640
1L226327,6327,unknown,yes,no,552
1L226328,6328,no,yes,no,392
1L226329,6329,no,yes,no,790
1L226330,6330,unknown,yes,no,808
1L226331,6331,no,yes,no,556
1L226332,6332,no,yes,yes,379
1L226333,6333,no,yes,no,534
1L226334,6334,no,yes,no,311
1L226335,6335,no,no,no,830
1L226336,6336,no,yes,no,701
1L226337,6337,no,yes,no,642
1L226338,6338,no,yes,no,467
1L226339,6339,no,no,yes,658
1L226340,6340,no,no,no,371
1L226341,6341,no,no,no,654
1L226342,6342,no,no,no,723
1L226343,6343,no,yes,yes,452
1L226344,6344,no,unknown,unknown,548
1L226345,6345,no,yes,no,710
1L226346,6346,unknown,no,no,545
1L226347,6347,unknown,no,no,475
1L226348,6348,unknown,no,no,764
1L226349,6349,no,yes,yes,636
1L226350,6350,no,yes,no,539
1L226351,6351,no,no,no,420
1L226352,6352,unknown,no,no,707
1L226353,6353,no,yes,yes,643
1L226354,6354,no,no,yes,480
1L226355,6355,unknown,unknown,unknown,561
1L226356,6356,unknown,yes,no,825
1L226357,6357,no,no,no,353
1L226358,6358,no,no,no,606
1L226359,6359,no,no,yes,309
1L226360,6360,unknown,yes,no,837
1L226361,6361,unknown,no,no,628
1L226362,6362,no,yes,no,528
1L226363,6363,no,yes,no,370
1L226364,6364,no,yes,no,648
1L226365,6365,no,yes,no,707
1L226366,6366,no,no,no,523
1L226367,6367,no,yes,no,531
1L226368,6368,no,yes,no,505
1L226369,6369,no,no,no,547
1L226370,6370,no,unknown,unknown,637
1L226371,6371,unknown,no,no,603
1L226372,6372,no,no,no,799
1L226373,6373,no,no,yes,407
1L226374,6374,no,yes,no,316
1L226375,6375,no,no,no,539
1L226376,6376,unknown,yes,yes,683
1L226377,6377,unknown,no,no,615
1L226378,6378,no,no,no,407
1L226379,6379,unknown,yes,no,697
1L226380,6380,unknown,yes,no,577
1L226381,6381,no,no,no,792
1L226382,6382,no,yes,no,349
1L226383,6383,no,yes,no,690
1L226384,6384,no,yes,no,791
1L226385,6385,no,no,no,359
1L226386,6386,no,yes,no,769
1L226387,6387,unknown,yes,no,636
1L226388,6388,no,no,no,460
1L226389,6389,no,yes,no,572
1L226390,6390,no,no,yes,418
1L226391,6391,no,yes,yes,683
1L226392,6392,no,no,no,739
1L226393,6393,unknown,no,no,596
1L226394,6394,no,unknown,unknown,585
1L226395,6395,no,no,no,789
1L226396,6396,no,yes,no,742
1L226397,6397,no,no,no,474
1L226398,6398,no,yes,no,661
1L226399,6399,no,yes,no,669
1L226400,6400,unknown,yes,yes,446
1L226401,6401,no,yes,no,388
1L226402,6402,no,no,no,744
1L226403,6403,no,yes,no,504
1L226404,6404,unknown,yes,no,509
1L226405,6405,no,no,no,563
1L226406,6406,no,no,no,681
1L226407,6407,unknown,no,no,574
1L226408,6408,unknown,no,no,764
1L226409,6409,no,yes,no,585
1L226410,6410,no,yes,yes,321
1L226411,6411,no,yes,no,636
1L226412,6412,no,yes,no,549
1L226413,6413,unknown,yes,no,614
1L226414,6414,no,yes,no,803
1L226415,6415,unknown,no,no,447
1L226416,6416,no,no,no,844
1L226417,6417,no,yes,no,761
1L226418,6418,no,no,no,788
1L226419,6419,no,yes,yes,374
1L226420,6420,unknown,no,no,826
1L226421,6421,no,yes,no,822
1L226422,6422,unknown,no,no,438
1L226423,6423,no,yes,no,562
1L226424,6424,no,no,no,400
1L226425,6425,no,no,no,326
1L226426,6426,no,yes,no,676
1L226427,6427,no,no,no,464
1L226428,6428,no,yes,no,597
1L226429,6429,unknown,no,no,617
1L226430,6430,unknown,no,no,356
1L226431,6431,no,yes,yes,722
1L226432,6432,no,no,no,783
1L226433,6433,no,no,no,727
1L226434,6434,no,no,yes,449
1L226435,6435,no,no,no,333
1L226436,6436,no,no,no,780
1L226437,6437,no,no,no,420
1L226438,6438,no,yes,yes,651
1L226439,6439,unknown,no,no,558
1L226440,6440,no,no,no,396
1L226441,6441,no,yes,no,734
1L226442,6442,no,unknown,unknown,554
1L226443,6443,no,yes,no,627
1L226444,6444,no,no,no,405
1L226445,6445,no,no,no,413
1L226446,6446,no,no,yes,664
1L226447,6447,no,yes,no,692
1L226448,6448,no,yes,no,728
1L226449,6449,no,yes,no,798
1L226450,6450,no,no,no,418
1L226451,6451,no,no,no,718
1L226452,6452,unknown,yes,no,589
1L226453,6453,no,no,no,485
1L226454,6454,no,no,no,562
1L226455,6455,no,yes,yes,798
1L226456,6456,no,no,no,436
1L226457,6457,no,yes,no,346
1L226458,6458,no,no,no,559
1L226459,6459,no,no,no,555
1L226460,6460,unknown,no,no,323
1L226461,6461,no,no,no,367
1L226462,6462,unknown,yes,no,671
1L226463,6463,no,no,no,418
1L226464,6464,no,no,no,331
1L226465,6465,unknown,no,no,419
1L226466,6466,no,yes,no,468
1L226467,6467,no,yes,no,474
1L226468,6468,no,yes,no,613
1L226469,6469,no,no,no,511
1L226470,6470,no,no,no,495
1L226471,6471,no,no,no,300
1L226472,6472,unknown,no,no,520
1L226473,6473,no,yes,no,746
1L226474,6474,no,no,no,340
1L226475,6475,no,no,no,324
1L226476,6476,no,no,no,760
1L226477,6477,no,no,no,598
1L226478,6478,no,yes,no,524
1L226479,6479,no,yes,yes,470
1L226480,6480,no,no,no,607
1L226481,6481,no,no,no,585
1L226482,6482,no,yes,no,397
1L226483,6483,no,unknown,unknown,556
1L226484,6484,no,no,no,689
1L226485,6485,no,no,no,525
1L226486,6486,no,yes,yes,824
1L226487,6487,no,no,no,480
1L226488,6488,unknown,yes,no,819
1L226489,6489,no,yes,no,318
1L226490,6490,no,no,no,442
1L226491,6491,no,no,no,509
1L226492,6492,no,no,no,638
1L226493,6493,no,yes,yes,639
1L226494,6494,no,no,no,681
1L226495,6495,no,yes,no,667
1L226496,6496,no,yes,no,344
1L226497,6497,no,yes,no,572
1L226498,6498,unknown,yes,no,431
1L226499,6499,unknown,yes,no,398
1L226500,6500,unknown,unknown,unknown,580
1L226501,6501,no,yes,no,568
1L226502,6502,no,yes,no,833
1L226503,6503,no,yes,no,448
1L226504,6504,no,yes,yes,769
1L226505,6505,no,no,no,475
1L226506,6506,no,unknown,unknown,754
1L226507,6507,no,no,no,472
1L226508,6508,no,no,no,537
1L226509,6509,unknown,no,no,801
1L226510,6510,no,no,no,676
1L226511,6511,no,yes,no,772
1L226512,6512,no,no,no,571
1L226513,6513,no,yes,no,654
1L226514,6514,no,yes,no,730
1L226515,6515,no,no,no,394
1L226516,6516,unknown,no,no,399
1L226517,6517,no,no,no,470
1L226518,6518,unknown,no,no,805
1L226519,6519,no,no,no,752
1L226520,6520,no,yes,no,629
1L226521,6521,unknown,yes,no,402
1L226522,6522,no,no,no,424
1L226523,6523,no,yes,no,617
1L226524,6524,no,no,yes,760
1L226525,6525,no,no,no,410
1L226526,6526,no,no,no,545
1L226527,6527,no,no,no,794
1L226528,6528,no,no,no,778
1L226529,6529,no,yes,yes,623
1L226530,6530,no,yes,no,693
1L226531,6531,no,no,no,548
1L226532,6532,unknown,yes,no,466
1L226533,6533,no,yes,no,583
1L226534,6534,no,no,no,606
1L226535,6535,no,yes,no,807
1L226536,6536,no,yes,no,792
1L226537,6537,unknown,unknown,unknown,418
1L226538,6538,unknown,yes,no,761
1L226539,6539,no,yes,no,781
1L226540,6540,no,no,no,651
1L226541,6541,no,no,no,689
1L226542,6542,no,no,no,776
1L226543,6543,no,yes,no,447
1L226544,6544,no,no,no,524
1L226545,6545,unknown,yes,no,642
1L226546,6546,unknown,yes,no,688
1L226547,6547,unknown,no,no,661
1L226548,6548,no,yes,no,610
1L226549,6549,no,yes,no,683
1L226550,6550,no,no,no,536
1L226551,6551,no,no,no,484
1L226552,6552,unknown,yes,yes,304
1L226553,6553,no,unknown,unknown,603
1L226554,6554,no,yes,no,689
1L226555,6555,unknown,yes,no,572
1L226556,6556,unknown,no,yes,391
1L226557,6557,no,no,no,319
1L226558,6558,no,unknown,unknown,391
1L226559,6559,no,no,no,568
1L226560,6560,no,no,yes,360
1L226561,6561,no,no,no,373
1L226562,6562,no,no,no,737
1L226563,6563,unknown,no,no,334
1L226564,6564,unknown,unknown,unknown,334
1L226565,6565,no,yes,no,493
1L226566,6566,no,yes,no,775
1L226567,6567,no,yes,no,716
1L226568,6568,no,yes,no,517
1L226569,6569,unknown,yes,no,533
1L226570,6570,no,yes,no,539
1L226571,6571,unknown,yes,no,414
1L226572,6572,unknown,yes,no,543
1L226573,6573,no,yes,yes,406
1L226574,6574,no,no,no,485
1L226575,6575,no,yes,yes,790
1L226576,6576,unknown,no,no,571
1L226577,6577,no,yes,yes,332
1L226578,6578,no,no,no,425
1L226579,6579,no,yes,no,318
1L226580,6580,no,yes,no,803
1L226581,6581,unknown,yes,no,823
1L226582,6582,no,yes,yes,600
1L226583,6583,no,no,no,496
1L226584,6584,no,no,no,522
1L226585,6585,unknown,no,no,681
1L226586,6586,no,no,no,338
1L226587,6587,unknown,no,no,708
1L226588,6588,unknown,no,no,305
1L226589,6589,no,no,no,362
1L226590,6590,unknown,yes,no,385
1L226591,6591,no,yes,no,497
1L226592,6592,unknown,yes,no,589
1L226593,6593,no,no,no,655
1L226594,6594,no,no,no,582
1L226595,6595,no,yes,no,531
1L226596,6596,no,no,no,331
1L226597,6597,no,no,no,339
1L226598,6598,no,yes,no,550
1L226599,6599,no,no,no,470
1L226600,6600,no,yes,no,412
1L226601,6601,no,no,yes,479
1L226602,6602,no,no,no,449
1L226603,6603,no,yes,no,733
1L226604,6604,unknown,yes,no,416
1L226605,6605,no,yes,no,559
1L226606,6606,no,no,no,813
1L226607,6607,no,yes,no,612
1L226608,6608,no,yes,no,469
1L226609,6609,no,no,no,473
1L226610,6610,no,yes,no,656
1L226611,6611,no,yes,no,406
1L226612,6612,no,no,no,417
